Mine.Name,Product.Type,Product.Subtype,Product.Market,Market.Type,Operating.Status,Year,Metric.Value..Real.
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2022,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2023,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2023,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2023,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2024,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2024,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2024,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2024,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2025,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2025,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2025,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2025,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2026,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2026,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2026,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2026,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2027,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2027,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2027,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2028,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2028,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2028,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2028,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2029,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2029,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2030,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2030,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Coastal,Operating,2030,100
Hebei Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Hebei Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Hebei Other Mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2030,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Coastal,Operating,2030,100
Hebei Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Hebei Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Coastal,Operating,2023,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Coastal,Operating,2024,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2024,100
Shanxi (West) KSOE_Xishan Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Coastal,Operating,2025,100
Shanxi (West) KSOE_Xishan Coal,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2027,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2028,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Shanxi (West) KSOE_Yanzhou Coal,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Shanxi (West) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2017,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2017,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2017,100
Shanxi (West) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Shanxi (West) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Shanxi (West) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2017,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2017,100
Shanxi (West) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (West) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2017,100
Wuhai KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2023,100
Wuhai KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2023,100
Wuhai KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2023,100
Wuhai KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2024,100
Wuhai KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2024,100
Wuhai KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2024,100
Wuhai KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Wuhai KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2025,100
Wuhai KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Wuhai KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Wuhai KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2026,100
Wuhai KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Wuhai KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Wuhai KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2027,100
Wuhai Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Wuhai Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2016,100
Wuhai Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Wuhai Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Wuhai Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2017,100
Wuhai Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Wuhai Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Wuhai Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2018,100
Wuhai Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2018,100
Wuhai Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Wuhai Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Wuhai Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Wuhai Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Xinjiang KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Xinjiang KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Xinjiang KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2028,100
Xinjiang KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Xinjiang KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Xinjiang KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Xinjiang KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Xinjiang KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Xinjiang KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Xinjiang KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Xinjiang Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Xinjiang Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Xinjiang Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Xinjiang Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Yunnan Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2025,100
Yunnan Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2025,100
Yunnan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2025,100
Yunnan Other Mines,Thermal,Lignite,Domestic,Non-coastal,Operating,2025,100
Yunnan Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2026,100
Yunnan Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2026,100
Yunnan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2026,100
Yunnan Other Mines,Thermal,Lignite,Domestic,Non-coastal,Operating,2026,100
Yunnan Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2027,100
Yunnan Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2027,100
Yunnan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2027,100
Yunnan Other Mines,Thermal,Lignite,Domestic,Non-coastal,Operating,2027,100
Yunnan Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2028,100
Yunnan Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Yunnan Other Mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2028,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Coastal,Operating,2015,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,SCC,Domestic,Non-coastal,Operating,2015,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Non-coastal,Operating,2015,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Coastal,Operating,2016,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,SCC,Domestic,Non-coastal,Operating,2016,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Non-coastal,Operating,2016,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (East) KSOE_Shanxi Luan,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,PCI,Domestic,Coastal,Operating,2017,100
Shanxi (East) KSOE_Shanxi Luan,Metallurgical,SCC,Domestic,Non-coastal,Operating,2017,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2028,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2028,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2029,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2029,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2029,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Coastal,Operating,2030,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Coastal,Operating,2030,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Coastal,Operating,2030,100
Shanxi (East) other mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) other mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) other mines,Metallurgical,PCI,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Coastal,Operating,2030,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Coastal,Operating,2030,100
Shanxi (East) other mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2030,100
Shanxi (East) other mines,Thermal,Anthracite,Domestic,Non-coastal,Operating,2030,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2015,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2015,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2016,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2016,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2017,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2017,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2018,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2018,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shanxi (North) KSOE_Shenhua,Thermal,Bituminous,Domestic,Coastal,Operating,2023,100
Shandong KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2019,100
Shandong KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2019,100
Shandong KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2019,100
Shandong KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2019,100
Shandong KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2020,100
Shandong KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2020,100
Shandong KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2020,100
Shandong KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2020,100
Shandong KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2020,100
Shandong KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shandong KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2021,100
Shandong KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2021,100
Shandong KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2021,100
Shandong KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2021,100
Shandong KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Shandong KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Shandong KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2022,100
Shandong KSOE,Metallurgical,SCC,Domestic,Coastal,Operating,2022,100
Shandong KSOE,Metallurgical,HCC,Domestic,Non-coastal,Operating,2022,100
Shandong KSOE,Metallurgical,SCC,Domestic,Non-coastal,Operating,2022,100
Shandong KSOE,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shandong KSOE,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shandong KSOE,Metallurgical,HCC,Domestic,Coastal,Operating,2023,100
Shandong KSOE export,Metallurgical,HCC,Export,Seaborne,Operating,2028,100
Shandong KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2028,100
Shandong KSOE export,Metallurgical,HCC,Export,Seaborne,Operating,2029,100
Shandong KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2029,100
Shandong KSOE export,Metallurgical,HCC,Export,Seaborne,Operating,2030,100
Shandong KSOE export,Thermal,Bituminous,Export,Seaborne,Operating,2030,100
Shandong Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2020,100
Shandong Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2021,100
Shandong Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2021,100
Shandong Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2021,100
Shandong Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2021,100
Shandong Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2021,100
Shandong Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2021,100
Shandong Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2022,100
Shandong Other Mines,Metallurgical,SCC,Domestic,Coastal,Operating,2022,100
Shandong Other Mines,Metallurgical,HCC,Domestic,Non-coastal,Operating,2022,100
Shandong Other Mines,Metallurgical,SCC,Domestic,Non-coastal,Operating,2022,100
Shandong Other Mines,Thermal,Bituminous,Domestic,Coastal,Operating,2022,100
Shandong Other Mines,Thermal,Bituminous,Domestic,Non-coastal,Operating,2022,100
Shandong Other Mines,Metallurgical,HCC,Domestic,Coastal,Operating,2023,100
